ens_gene,target_id
LOC111253011,XM_022811786.1
LOC111253011,XM_022811785.1
LOC111252578,XM_022810730.1
LOC111252578,XM_022810729.1
LOC111252579,XM_022810740.1
LOC111252579,XM_022810732.1
LOC111252579,XM_022810736.1
LOC111252579,XM_022810733.1
LOC111252579,XM_022810731.1
LOC111252579,XM_022810735.1
LOC111252579,XM_022810741.1
LOC111252579,XM_022810739.1
LOC111252579,XM_022810737.1
LOC111252579,XM_022810734.1
LOC111252577,XM_022810727.1
LOC111252685,XM_022810970.1
LOC111252404,XM_022810233.1
LOC111252404,XM_022810232.1
LOC111252404,XM_022810231.1
LOC111252404,XM_022810230.1
LOC111252403,XM_022810229.1
LOC111252402,XM_022810226.1
LOC111252402,XM_022810228.1
LOC111252402,XM_022810225.1
LOC111252423,XM_022810293.1
LOC111252423,XM_022810292.1
LOC111252423,XM_022810295.1
LOC111252423,XM_022810291.1
LOC111252423,XM_022810294.1
LOC111252423,XM_022810296.1
LOC111252425,XM_022810302.1
LOC111252425,XM_022810304.1
LOC111252425,XM_022810297.1
LOC111252425,XM_022810299.1
LOC111252425,XM_022810298.1
LOC111252425,XM_022810300.1
LOC111252425,XM_022810305.1
LOC111252425,XM_022810301.1
LOC111252425,XM_022810303.1
LOC111252737,XM_022811101.1
LOC111252737,XM_022811105.1
LOC111252737,XM_022811106.1
LOC111252737,XM_022811099.1
LOC111252737,XM_022811100.1
LOC111252737,XM_022811104.1
LOC111252737,XM_022811103.1
LOC111252737,XM_022811102.1
LOC111252736,XM_022811097.1
LOC111252736,XM_022811096.1
LOC111252736,XM_022811098.1
LOC111252735,XM_022811095.1
LOC111252734,XM_022811092.1
LOC111252734,XM_022811093.1
LOC111252734,XM_022811094.1
LOC111252407,XM_022810242.1
LOC111252408,XM_022810243.1
LOC111253546,XM_022813095.1
LOC111253546,XM_022813098.1
LOC111253546,XM_022813097.1
LOC111253546,XM_022813094.1
LOC111253546,XM_022813099.1
LOC111253546,XM_022813100.1
LOC111253546,XM_022813096.1
LOC111253545,XM_022813090.1
LOC111253545,XM_022813093.1
LOC111253545,XM_022813092.1
LOC111253189,XM_022812262.1
LOC111253189,XM_022812264.1
LOC111253189,XM_022812265.1
LOC111253200,XM_022812283.1
LOC111253200,XM_022812281.1
LOC111253200,XM_022812282.1
LOC111253200,XM_022812280.1
LOC111253199,XM_022812279.1
LOC111253028,XM_022811823.1
LOC111253136,XM_022812128.1
LOC111253136,XM_022812131.1
LOC111253136,XM_022812133.1
LOC111253136,XM_022812123.1
LOC111253136,XM_022812126.1
LOC111253136,XM_022812124.1
LOC111253136,XM_022812125.1
LOC111253136,XM_022812129.1
LOC111253136,XM_022812127.1
LOC111253136,XM_022812130.1
LOC111252719,XM_022811035.1
LOC111252719,XM_022811036.1
LOC111252720,XM_022811037.1
LOC111253000,XM_022811761.1
LOC111253000,XM_022811762.1
LOC111253000,XM_022811763.1
LOC111252476,XM_022810448.1
LOC111252476,XM_022810447.1
LOC111252476,XM_022810449.1
LOC111252711,XM_022811029.1
LOC111252710,XM_022811028.1
LOC111252710,XM_022811027.1
LOC111252710,XM_022811026.1
LOC111253175,XM_022812227.1
LOC111253042,XM_022811869.1
LOC111253042,XM_022811871.1
LOC111253042,XM_022811872.1
LOC111253042,XM_022811870.1
LOC111253042,XM_022811873.1
LOC111253042,XM_022811874.1
LOC111253042,XM_022811875.1
LOC111253042,XM_022811876.1
LOC111252749,XM_022811122.1
LOC111252749,XM_022811121.1
LOC111252749,XM_022811123.1
LOC111252749,XM_022811124.1
LOC111253006,XM_022811770.1
LOC111252326,XM_022809997.1
LOC111252326,XM_022809995.1
LOC111252326,XM_022810000.1
LOC111252326,XM_022809999.1
LOC111252326,XM_022810002.1
LOC111252326,XM_022809998.1
LOC111252326,XM_022810001.1
LOC111252328,XM_022810006.1
LOC111252328,XM_022810005.1
LOC111252327,XM_022810003.1
LOC111252327,XM_022810004.1
LOC111252330,XM_022810007.1
LOC111253155,XM_022812169.1
LOC111253155,XM_022812172.1
LOC111253155,XM_022812173.1
LOC111253155,XM_022812171.1
LOC111253156,XM_022812175.1
LOC111253156,XM_022812174.1
LOC111253248,XM_022812387.1
LOC111253248,XM_022812386.1
LOC111253248,XM_022812385.1
LOC111252340,XM_022810039.1
LOC111252340,XM_022810036.1
LOC111252340,XM_022810035.1
LOC111252340,XM_022810034.1
LOC111252340,XM_022810038.1
LOC111252340,XM_022810040.1
LOC111252667,XM_022810921.1
LOC111252767,XM_022811165.1
LOC111252767,XM_022811167.1
LOC111252767,XM_022811171.1
LOC111252767,XM_022811170.1
LOC111252767,XM_022811168.1
LOC111252767,XM_022811169.1
LOC111252780,XM_022811208.1
LOC111252781,XM_022811210.1
LOC111252781,XM_022811209.1
LOC111252781,XM_022811211.1
LOC111252782,XM_022811212.1
LOC111252782,XM_022811213.1
LOC111252782,XM_022811214.1
LOC111252782,XM_022811215.1
LOC111252586,XM_022810749.1
LOC111252586,XM_022810750.1
LOC111252586,XM_022810748.1
LOC111252587,XM_022810752.1
LOC111252587,XM_022810751.1
LOC111252656,XM_022810891.1
LOC111252656,XM_022810892.1
LOC111252656,XM_022810897.1
LOC111252656,XM_022810895.1
LOC111252656,XM_022810898.1
LOC111252656,XM_022810893.1
LOC111252656,XM_022810899.1
LOC111252656,XM_022810896.1
LOC111252417,XM_022810278.1
LOC111252417,XM_022810277.1
LOC111252417,XM_022810276.1
LOC111252417,XM_022810273.1
LOC111252417,XM_022810272.1
LOC111252417,XM_022810279.1
LOC111252417,XM_022810274.1
LOC111252417,XM_022810281.1
LOC111252417,XM_022810280.1
LOC111252417,XM_022810282.1
LOC111252691,XM_022810992.1
LOC111252521,XM_022810595.1
LOC111252521,XM_022810596.1
LOC111252521,XM_022810597.1
LOC111252522,XM_022810598.1
LOC111252692,XM_022810993.1
LOC111253299,XM_022812492.1
LOC111253299,XM_022812491.1
LOC111252904,XM_022811537.1
LOC111252904,XM_022811540.1
LOC111252904,XM_022811534.1
LOC111252904,XM_022811536.1
LOC111252904,XM_022811538.1
LOC111252904,XM_022811539.1
LOC111253385,XM_022812689.1
LOC111253385,XM_022812688.1
LOC111253385,XM_022812690.1
LOC111253271,XM_022812445.1
LOC111253271,XM_022812442.1
LOC111253271,XM_022812443.1
LOC111253271,XM_022812441.1
LOC111253271,XM_022812439.1
LOC111253271,XM_022812438.1
LOC111253271,XM_022812437.1
LOC111253271,XM_022812436.1
LOC111253271,XM_022812444.1
LOC111252829,XM_022811346.1
LOC111252693,XM_022810994.1
LOC111252809,XM_022811296.1
LOC111252809,XM_022811294.1
LOC111252809,XM_022811293.1
LOC111252809,XM_022811292.1
LOC111252839,XM_022811368.1
LOC111252835,XM_022811357.1
LOC111252821,XM_022811323.1
LOC111252821,XM_022811324.1
LOC111252844,XM_022811377.1
LOC111252826,XM_022811341.1
LOC111252826,XM_022811342.1
LOC111252826,XM_022811343.1
LOC111252822,XM_022811328.1
LOC111252822,XM_022811327.1
LOC111252822,XM_022811326.1
LOC111252822,XM_022811329.1
LOC111252830,XM_022811348.1
LOC111252852,XM_022811398.1
LOC111252825,XM_022811340.1
LOC111252824,XM_022811338.1
LOC111252824,XM_022811339.1
LOC111252824,XM_022811337.1
LOC111252834,XM_022811356.1
LOC111252842,XM_022811373.1
LOC111252842,XM_022811375.1
LOC111252850,XM_022811391.1
LOC111252850,XM_022811390.1
LOC111252850,XM_022811392.1
LOC111252854,XM_022811400.1
LOC111252819,XM_022811321.1
LOC111252819,XM_022811320.1
LOC111252694,XM_022810995.1
LOC111252820,XM_022811322.1
LOC111252807,XM_022811289.1
LOC111252847,XM_022811381.1
LOC111252804,XM_022811271.1
LOC111252804,XM_022811272.1
LOC111252804,XM_022811273.1
LOC111252804,XM_022811274.1
LOC111252804,XM_022811275.1
LOC111252804,XM_022811276.1
LOC111252836,XM_022811359.1
LOC111252836,XM_022811364.1
LOC111252836,XM_022811362.1
LOC111252836,XM_022811363.1
LOC111252836,XM_022811361.1
LOC111252836,XM_022811358.1
LOC111252812,XM_022811305.1
LOC111252696,XM_022810996.1
LOC111252806,XM_022811279.1
LOC111252806,XM_022811281.1
LOC111252806,XM_022811282.1
LOC111252806,XM_022811284.1
LOC111252806,XM_022811285.1
LOC111252806,XM_022811286.1
LOC111252806,XM_022811287.1
LOC111252806,XM_022811283.1
LOC111252806,XM_022811288.1
LOC111252831,XM_022811349.1
LOC111252831,XM_022811350.1
LOC111252846,XM_022811379.1
LOC111252846,XM_022811380.1
LOC111252833,XM_022811354.1
LOC111252833,XM_022811355.1
LOC111252833,XM_022811353.1
LOC111252833,XM_022811352.1
LOC111252851,XM_022811394.1
LOC111252851,XM_022811397.1
LOC111252851,XM_022811395.1
LOC111252851,XM_022811396.1
LOC111252813,XM_022811307.1
LOC111252813,XM_022811306.1
LOC111252811,XM_022811304.1
LOC111252803,XM_022811268.1
LOC111252803,XM_022811265.1
LOC111252803,XM_022811267.1
LOC111252803,XM_022811266.1
LOC111252803,XM_022811269.1
LOC111252837,XM_022811365.1
LOC111252837,XM_022811366.1
LOC111252843,XM_022811376.1
LOC111252840,XM_022811370.1
LOC111252840,XM_022811372.1
LOC111252840,XM_022811369.1
LOC111252840,XM_022811371.1
LOC111252805,XM_022811278.1
LOC111252805,XM_022811277.1
LOC111252845,XM_022811378.1
LOC111252838,XM_022811367.1
LOC111252808,XM_022811291.1
LOC111252832,XM_022811351.1
LOC111252823,XM_022811332.1
LOC111252823,XM_022811330.1
LOC111252823,XM_022811334.1
LOC111252823,XM_022811331.1
LOC111252823,XM_022811336.1
LOC111252823,XM_022811333.1
LOC111252802,XM_022811264.1
LOC111252697,XM_022810997.1
LOC111252828,XM_022811344.1
LOC111252828,XM_022811345.1
LOC111252849,XM_022811389.1
LOC111252853,XM_022811399.1
LOC111252848,XM_022811388.1
LOC111252848,XM_022811386.1
LOC111252848,XM_022811387.1
LOC111252848,XM_022811384.1
LOC111252848,XM_022811385.1
LOC111252810,XM_022811298.1
LOC111252810,XM_022811297.1
LOC111252810,XM_022811300.1
LOC111252810,XM_022811299.1
LOC111252810,XM_022811302.1
LOC111252810,XM_022811303.1
LOC111252705,XM_022811021.1
LOC111252818,XM_022811319.1
LOC111252706,XM_022811022.1
LOC111252708,XM_022811024.1
LOC111253381,XM_022812676.1
LOC111252676,XM_022810950.1
LOC111252676,XM_022810946.1
LOC111252676,XM_022810948.1
LOC111252676,XM_022810949.1
LOC111252676,XM_022810947.1
LOC111253298,XM_022812490.1
LOC111252709,XM_022811025.1
LOC111252815,XM_022811316.1
LOC111252814,XM_022811314.1
LOC111252814,XM_022811309.1
LOC111252814,XM_022811313.1
LOC111252814,XM_022811308.1
LOC111252814,XM_022811311.1
LOC111252814,XM_022811312.1
LOC111252814,XM_022811315.1
LOC111252816,XM_022811318.1
LOC111252264,XM_022809822.1
LOC111252266,XM_022809827.1
LOC111252266,XM_022809825.1
LOC111252266,XM_022809826.1
LOC111252266,XM_022809824.1
LOC111252265,XM_022809823.1
LOC111253479,XM_022812923.1
LOC111253479,XM_022812924.1
LOC111253480,XM_022812925.1
LOC111252928,XM_022811592.1
LOC111252928,XM_022811593.1
LOC111252928,XM_022811594.1
LOC111252928,XM_022811595.1
LOC111253564,XM_022813154.1
LOC111253564,XM_022813155.1
LOC111253564,XM_022813153.1
LOC111253564,XM_022813152.1
LOC111253564,XM_022813157.1
LOC111252303,XM_022809910.1
LOC111252303,XM_022809911.1
LOC111252303,XM_022809912.1
LOC111252303,XM_022809913.1
LOC111253240,XM_022812365.1
LOC111253566,XM_022813164.1
LOC111253566,XM_022813165.1
LOC111253565,XM_022813159.1
LOC111253565,XM_022813158.1
LOC111253565,XM_022813160.1
LOC111253565,XM_022813161.1
LOC111253565,XM_022813162.1
LOC111253565,XM_022813163.1
LOC111252382,XM_022810180.1
LOC111252382,XM_022810186.1
LOC111252382,XM_022810183.1
LOC111252382,XM_022810187.1
LOC111252382,XM_022810184.1
LOC111252382,XM_022810185.1
LOC111252382,XM_022810174.1
LOC111252382,XM_022810175.1
LOC111252382,XM_022810176.1
LOC111252382,XM_022810178.1
LOC111252382,XM_022810177.1
LOC111252382,XM_022810179.1
LOC111252382,XM_022810172.1
LOC111252382,XM_022810173.1
LOC111252382,XM_022810182.1
LOC111252382,XM_022810181.1
LOC111252382,XM_022810188.1
LOC111252278,XM_022809845.1
LOC111252278,XM_022809844.1
LOC111252278,XM_022809846.1
LOC111252356,XM_022810084.1
LOC111252356,XM_022810085.1
LOC111252356,XM_022810083.1
LOC111252354,XM_022810081.1
LOC111252354,XM_022810082.1
LOC111252354,XM_022810080.1
LOC111252353,XM_022810077.1
LOC111252353,XM_022810078.1
LOC111252353,XM_022810079.1
LOC111253282,XM_022812457.1
LOC111252494,XM_022810503.1
LOC111252494,XM_022810504.1
LOC111252494,XM_022810502.1
LOC111252494,XM_022810501.1
LOC111252494,XM_022810500.1
LOC111252494,XM_022810505.1
LOC111252572,XM_022810722.1
LOC111252572,XM_022810721.1
LOC111252573,XM_022810723.1
LOC111253279,XM_022812453.1
LOC111253568,XM_022813167.1
LOC111253568,XM_022813168.1
LOC111253568,XM_022813169.1
LOC111253569,XM_022813171.1
LOC111253284,XM_022812461.1
LOC111252870,XM_022811432.1
LOC111252870,XM_022811434.1
LOC111252870,XM_022811433.1
LOC111252870,XM_022811429.1
LOC111252870,XM_022811430.1
LOC111252870,XM_022811436.1
LOC111252870,XM_022811431.1
LOC111252870,XM_022811428.1
LOC111253029,XM_022811824.1
LOC111253029,XM_022811825.1
LOC111253227,XM_022812344.1
LOC111253359,XM_022812631.1
LOC111253224,XM_022812341.1
LOC111253225,XM_022812342.1
LOC111253222,XM_022812340.1
LOC111252714,XM_022811031.1
LOC111253221,XM_022812337.1
LOC111253221,XM_022812336.1
LOC111253221,XM_022812338.1
LOC111253221,XM_022812339.1
LOC111252296,XM_022809900.1
LOC111252296,XM_022809899.1
LOC111252296,XM_022809901.1
LOC111252297,XM_022809902.1
LOC111252703,XM_022811018.1
LOC111252703,XM_022811017.1
LOC111252703,XM_022811013.1
LOC111252703,XM_022811010.1
LOC111252703,XM_022811014.1
LOC111252703,XM_022811015.1
LOC111252703,XM_022811011.1
LOC111252703,XM_022811012.1
LOC111253148,XM_022812156.1
LOC111253146,XM_022812148.1
LOC111253146,XM_022812147.1
LOC111253146,XM_022812150.1
LOC111253146,XM_022812149.1
LOC111253146,XM_022812151.1
LOC111253147,XM_022812152.1
LOC111253147,XM_022812155.1
LOC111253147,XM_022812153.1
LOC111253145,XM_022812146.1
LOC111252935,XM_022811603.1
LOC111253525,XM_022813026.1
LOC111253525,XM_022813025.1
LOC111253525,XM_022813028.1
LOC111253525,XM_022813027.1
LOC111253526,XM_022813029.1
LOC111253524,XM_022813023.1
LOC111253524,XM_022813021.1
LOC111253524,XM_022813022.1
LOC111252716,XM_022811032.1
LOC111253380,XM_022812675.1
LOC111253438,XM_022812804.1
LOC111253438,XM_022812805.1
LOC111253439,XM_022812808.1
LOC111253439,XM_022812807.1
LOC111253439,XM_022812809.1
LOC111253439,XM_022812810.1
LOC111253436,XM_022812802.1
LOC111253436,XM_022812803.1
LOC111253440,XM_022812811.1
LOC111253440,XM_022812815.1
LOC111253440,XM_022812812.1
LOC111253440,XM_022812813.1
LOC111253440,XM_022812814.1
LOC111253441,XM_022812817.1
LOC111252908,XM_022811553.1
LOC111252908,XM_022811552.1
LOC111252908,XM_022811551.1
LOC111252908,XM_022811549.1
LOC111252909,XM_022811554.1
LOC111252909,XM_022811556.1
LOC111252907,XM_022811548.1
LOC111252906,XM_022811547.1
LOC111252882,XM_022811480.1
LOC111252882,XM_022811481.1
LOC111252882,XM_022811482.1
LOC111252882,XM_022811484.1
LOC111252882,XM_022811483.1
LOC111253450,XM_022812823.1
LOC111253505,XM_022812981.1
LOC111253322,XM_022812559.1
LOC111253322,XM_022812560.1
LOC111253322,XM_022812562.1
LOC111253322,XM_022812561.1
LOC111252988,XM_022811737.1
LOC111252988,XM_022811736.1
LOC111252987,XM_022811729.1
LOC111252987,XM_022811730.1
LOC111252987,XM_022811731.1
LOC111252987,XM_022811728.1
LOC111252987,XM_022811732.1
LOC111252987,XM_022811727.1
LOC111252987,XM_022811726.1
LOC111252987,XM_022811734.1
LOC111252987,XM_022811733.1
LOC111253256,XM_022812402.1
LOC111253163,XM_022812184.1
LOC111253176,XM_022812228.1
LOC111253176,XM_022812230.1
LOC111253176,XM_022812229.1
LOC111253220,XM_022812335.1
LOC111253255,XM_022812401.1
LOC111253306,XM_022812521.1
LOC111253306,XM_022812520.1
LOC111252659,XM_022810904.1
LOC111252659,XM_022810905.1
LOC111252884,XM_022811487.1
LOC111252884,XM_022811486.1
LOC111252884,XM_022811488.1
LOC111252884,XM_022811489.1
LOC111252671,XM_022810936.1
LOC111252671,XM_022810935.1
LOC111252671,XM_022810934.1
LOC111252670,XM_022810932.1
LOC111252669,XM_022810926.1
LOC111252669,XM_022810927.1
LOC111252669,XM_022810929.1
LOC111252669,XM_022810931.1
LOC111252669,XM_022810928.1
LOC111252669,XM_022810930.1
LOC111252668,XM_022810925.1
LOC111252668,XM_022810922.1
LOC111252668,XM_022810924.1
LOC111252672,XM_022810938.1
LOC111252672,XM_022810940.1
LOC111252672,XM_022810939.1
LOC111252672,XM_022810941.1
LOC111252672,XM_022810937.1
LOC111252673,XM_022810943.1
LOC111252794,XM_022811251.1
LOC111252794,XM_022811249.1
LOC111252794,XM_022811247.1
LOC111252794,XM_022811250.1
LOC111252784,XM_022811217.1
LOC111252784,XM_022811219.1
LOC111252784,XM_022811218.1
LOC111253110,XM_022812055.1
LOC111253180,XM_022812246.1
LOC111253180,XM_022812245.1
LOC111253180,XM_022812248.1
LOC111253180,XM_022812243.1
LOC111253180,XM_022812244.1
LOC111253180,XM_022812242.1
LOC111253180,XM_022812241.1
LOC111253180,XM_022812240.1
LOC111253180,XM_022812247.1
LOC111253181,XM_022812250.1
LOC111253181,XM_022812249.1
LOC111253184,XM_022812253.1
LOC111253184,XM_022812254.1
LOC111253185,XM_022812255.1
LOC111253182,XM_022812252.1
LOC111253182,XM_022812251.1
LOC111253538,XM_022813068.1
LOC111253538,XM_022813061.1
LOC111253538,XM_022813071.1
LOC111253538,XM_022813070.1
LOC111253538,XM_022813066.1
LOC111253538,XM_022813063.1
LOC111253538,XM_022813065.1
LOC111253538,XM_022813067.1
LOC111253538,XM_022813060.1
LOC111253538,XM_022813064.1
LOC111253538,XM_022813062.1
LOC111253538,XM_022813073.1
LOC111253538,XM_022813072.1
LOC111253538,XM_022813074.1
LOC111253537,XM_022813058.1
LOC111253537,XM_022813057.1
LOC111252686,XM_022810974.1
LOC111252686,XM_022810977.1
LOC111252686,XM_022810976.1
LOC111252686,XM_022810975.1
LOC111252686,XM_022810973.1
LOC111252686,XM_022810972.1
LOC111252686,XM_022810971.1
LOC111252686,XM_022810979.1
LOC111252399,XM_022810216.1
LOC111252399,XM_022810215.1
LOC111252399,XM_022810217.1
LOC111252399,XM_022810219.1
LOC111252399,XM_022810220.1
LOC111252398,XM_022810214.1
LOC111252445,XM_022810352.1
LOC111252442,XM_022810343.1
LOC111252442,XM_022810345.1
LOC111252442,XM_022810340.1
LOC111252442,XM_022810341.1
LOC111252442,XM_022810342.1
LOC111252442,XM_022810348.1
LOC111252442,XM_022810349.1
LOC111252442,XM_022810339.1
LOC111252442,XM_022810346.1
LOC111252442,XM_022810344.1
LOC111252440,XM_022810334.1
LOC111252440,XM_022810335.1
LOC111252440,XM_022810336.1
LOC111252440,XM_022810337.1
LOC111252440,XM_022810331.1
LOC111252440,XM_022810333.1
LOC111252444,XM_022810350.1
LOC111252444,XM_022810351.1
LOC111252441,XM_022810338.1
LOC111252234,XM_022809739.1
LOC111253241,XM_022812367.1
LOC111253241,XM_022812368.1
LOC111253245,XM_022812381.1
LOC111253245,XM_022812379.1
LOC111253245,XM_022812380.1
LOC111253242,XM_022812369.1
LOC111253244,XM_022812378.1
LOC111253243,XM_022812375.1
LOC111253243,XM_022812373.1
LOC111253243,XM_022812372.1
LOC111253243,XM_022812374.1
LOC111253243,XM_022812371.1
LOC111253243,XM_022812377.1
LOC111253260,XM_022812413.1
LOC111253260,XM_022812412.1
LOC111253260,XM_022812415.1
LOC111253260,XM_022812416.1
LOC111253260,XM_022812414.1
LOC111253260,XM_022812411.1
LOC111254499,XM_022815400.1
LOC111254499,XM_022815402.1
LOC111254199,XM_022814803.1
LOC111253978,XM_022814314.1
LOC111253978,XM_022814317.1
LOC111253978,XM_022814316.1
LOC111253978,XM_022814315.1
LOC111253998,XM_022814384.1
LOC111253997,XM_022814383.1
LOC111253997,XM_022814382.1
LOC111253996,XM_022814380.1
LOC111253996,XM_022814381.1
LOC111253976,XM_022814313.1
LOC111253976,XM_022814310.1
LOC111253976,XM_022814307.1
LOC111253976,XM_022814309.1
LOC111253976,XM_022814312.1
LOC111253976,XM_022814308.1
LOC111253975,XM_022814304.1
LOC111253975,XM_022814305.1
LOC111253975,XM_022814302.1
LOC111253975,XM_022814303.1
LOC111253975,XM_022814306.1
LOC111253910,XM_022814143.1
LOC111253648,XM_022813368.1
LOC111253648,XM_022813367.1
LOC111253646,XM_022813365.1
LOC111253646,XM_022813366.1
LOC111253646,XM_022813364.1
LOC111253649,XM_022813369.1
LOC111254177,XM_022814751.1
LOC111254177,XM_022814750.1
LOC111253605,XM_022813278.1
LOC111253605,XM_022813277.1
LOC111253605,XM_022813276.1
LOC111253606,XM_022813279.1
LOC111253603,XM_022813273.1
LOC111253603,XM_022813274.1
LOC111253604,XM_022813275.1
LOC111254421,XM_022815257.1
LOC111254421,XM_022815258.1
LOC111254421,XM_022815256.1
LOC111254654,XM_022815724.1
LOC111254064,XM_022814539.1
LOC111254064,XM_022814537.1
LOC111254064,XM_022814538.1
LOC111253866,XM_022814004.1
LOC111253865,XM_022814002.1
LOC111253865,XM_022814001.1
LOC111253865,XM_022814000.1
LOC111254917,XM_022816314.1
LOC111254917,XM_022816317.1
LOC111254917,XM_022816315.1
LOC111254917,XM_022816316.1
LOC111254201,XM_022814804.1
LOC111254518,XM_022815437.1
LOC111254518,XM_022815438.1
LOC111254518,XM_022815439.1
LOC111254868,XM_022816185.1
LOC111254868,XM_022816186.1
LOC111254861,XM_022816158.1
LOC111254861,XM_022816159.1
LOC111254864,XM_022816173.1
LOC111254864,XM_022816175.1
LOC111254864,XM_022816174.1
LOC111254864,XM_022816172.1
LOC111254862,XM_022816161.1
LOC111254862,XM_022816160.1
LOC111254862,XM_022816162.1
LOC111254863,XM_022816171.1
LOC111254863,XM_022816170.1
LOC111254863,XM_022816169.1
LOC111254863,XM_022816164.1
LOC111254863,XM_022816163.1
LOC111254863,XM_022816168.1
LOC111254863,XM_022816167.1
LOC111254863,XM_022816165.1
LOC111254863,XM_022816166.1
LOC111253958,XM_022814250.1
LOC111253958,XM_022814253.1
LOC111253958,XM_022814247.1
LOC111253958,XM_022814249.1
LOC111253958,XM_022814251.1
LOC111253958,XM_022814252.1
LOC111253958,XM_022814254.1
LOC111253959,XM_022814255.1
LOC111253960,XM_022814256.1
LOC111254884,XM_022816222.1
LOC111254884,XM_022816221.1
LOC111254885,XM_022816223.1
LOC111254887,XM_022816224.1
LOC111254887,XM_022816229.1
LOC111254887,XM_022816225.1
LOC111254887,XM_022816226.1
LOC111254887,XM_022816227.1
LOC111254888,XM_022816232.1
LOC111254888,XM_022816233.1
LOC111254888,XM_022816230.1
LOC111254888,XM_022816231.1
LOC111254438,XM_022815293.1
LOC111254438,XM_022815292.1
LOC111254438,XM_022815294.1
LOC111254268,XM_022814918.1
LOC111254269,XM_022814919.1
LOC111254849,XM_022816132.1
LOC111254731,XM_022815881.1
LOC111254730,XM_022815880.1
LOC111254129,XM_022814676.1
LOC111254129,XM_022814675.1
LOC111254129,XM_022814673.1
LOC111254129,XM_022814677.1
LOC111254128,XM_022814672.1
LOC111254127,XM_022814669.1
LOC111254127,XM_022814670.1
LOC111254127,XM_022814666.1
LOC111254127,XM_022814671.1
LOC111254127,XM_022814667.1
LOC111254127,XM_022814668.1
LOC111254419,XM_022815254.1
LOC111254419,XM_022815253.1
LOC111254419,XM_022815255.1
LOC111254475,XM_022815360.1
LOC111254475,XM_022815361.1
LOC111254475,XM_022815359.1
LOC111254475,XM_022815358.1
LOC111254475,XM_022815356.1
LOC111253989,XM_022814355.1
LOC111253989,XM_022814358.1
LOC111253989,XM_022814357.1
LOC111253989,XM_022814356.1
LOC111253990,XM_022814367.1
LOC111253990,XM_022814366.1
LOC111253990,XM_022814362.1
LOC111253990,XM_022814363.1
LOC111253990,XM_022814365.1
LOC111253990,XM_022814364.1
LOC111253990,XM_022814359.1
LOC111253990,XM_022814360.1
LOC111253990,XM_022814361.1
LOC111253988,XM_022814354.1
LOC111253753,XM_022813659.1
LOC111253752,XM_022813658.1
LOC111253751,XM_022813656.1
LOC111253751,XM_022813657.1
LOC111253666,XM_022813396.1
LOC111253666,XM_022813394.1
LOC111253666,XM_022813397.1
LOC111253666,XM_022813395.1
LOC111253666,XM_022813398.1
LOC111253666,XM_022813399.1
LOC111253664,XM_022813388.1
LOC111253664,XM_022813386.1
LOC111253664,XM_022813393.1
LOC111253664,XM_022813387.1
LOC111253664,XM_022813390.1
LOC111253664,XM_022813389.1
LOC111253664,XM_022813391.1
LOC111254204,XM_022814811.1
LOC111253999,XM_022814390.1
LOC111253999,XM_022814393.1
LOC111253999,XM_022814386.1
LOC111253999,XM_022814388.1
LOC111253999,XM_022814389.1
LOC111253999,XM_022814385.1
LOC111253999,XM_022814394.1
LOC111253999,XM_022814391.1
LOC111253999,XM_022814392.1
LOC111254131,XM_022814683.1
LOC111254131,XM_022814682.1
LOC111254131,XM_022814681.1
LOC111254131,XM_022814685.1
LOC111254131,XM_022814684.1
LOC111254520,XM_022815441.1
LOC111254520,XM_022815442.1
LOC111254521,XM_022815447.1
LOC111254521,XM_022815445.1
LOC111254521,XM_022815444.1
LOC111254521,XM_022815443.1
LOC111254521,XM_022815446.1
LOC111254894,XM_022816246.1
LOC111254894,XM_022816244.1
LOC111254894,XM_022816243.1
LOC111254894,XM_022816247.1
LOC111254894,XM_022816245.1
LOC111254896,XM_022816250.1
LOC111254896,XM_022816248.1
LOC111254896,XM_022816249.1
LOC111254892,XM_022816240.1
LOC111254892,XM_022816239.1
LOC111254892,XM_022816241.1
LOC111254892,XM_022816242.1
LOC111253914,XM_022814155.1
LOC111253914,XM_022814156.1
LOC111253913,XM_022814154.1
LOC111253915,XM_022814157.1
LOC111253927,XM_022814176.1
LOC111253927,XM_022814179.1
LOC111253927,XM_022814178.1
LOC111253928,XM_022814180.1
LOC111253669,XM_022813419.1
LOC111253669,XM_022813417.1
LOC111253670,XM_022813420.1
LOC111253670,XM_022813421.1
LOC111253956,XM_022814244.1
LOC111253956,XM_022814243.1
LOC111253956,XM_022814245.1
LOC111253957,XM_022814246.1
LOC111253894,XM_022814080.1
LOC111253895,XM_022814083.1
LOC111253895,XM_022814081.1
LOC111253895,XM_022814085.1
LOC111253895,XM_022814084.1
LOC111253930,XM_022814183.1
LOC111253930,XM_022814185.1
LOC111253930,XM_022814184.1
LOC111253930,XM_022814181.1
LOC111253930,XM_022814182.1
LOC111253930,XM_022814186.1
LOC111253930,XM_022814188.1
LOC111253930,XM_022814187.1
LOC111253932,XM_022814189.1
LOC111254210,XM_022814819.1
LOC111254210,XM_022814818.1
LOC111254210,XM_022814820.1
LOC111254211,XM_022814821.1
LOC111254211,XM_022814822.1
LOC111254211,XM_022814824.1
LOC111254211,XM_022814823.1
LOC111253946,XM_022814226.1
LOC111253946,XM_022814224.1
LOC111253946,XM_022814225.1
LOC111254599,XM_022815600.1
LOC111254735,XM_022815889.1
